URLs,Retrived date
https://pantip.com/topic/39677178,2020-10-16 12:37:25.907184
https://pantip.com/topic/39462315,2020-10-16 12:37:25.907184
https://pantip.com/topic/39844046,2020-10-16 12:37:25.907184
https://pantip.com/topic/39239769,2020-10-16 12:37:25.907184
https://pantip.com/topic/39276934,2020-10-16 12:37:25.907184
https://pantip.com/topic/40121696,2020-10-16 12:37:25.907184
https://pantip.com/topic/39321990,2020-10-16 12:37:25.907184
https://pantip.com/topic/39063449,2020-10-16 12:37:25.907184
https://pantip.com/topic/38574707,2020-10-16 12:37:25.907184
https://pantip.com/topic/39036171,2020-10-16 12:37:25.907184
https://pantip.com/topic/38730631,2020-10-16 12:37:25.907184
https://pantip.com/topic/39232184,2020-10-16 12:37:25.907184
https://pantip.com/topic/40042032,2020-10-16 12:37:25.907184
https://pantip.com/topic/38515878,2020-10-16 12:37:25.907184
https://pantip.com/topic/38683707,2020-10-16 12:37:25.907184
https://pantip.com/topic/37881276,2020-10-16 12:37:25.907184
https://pantip.com/topic/38559077,2020-10-16 12:37:25.907184
https://pantip.com/topic/37887398,2020-10-16 12:37:25.907184
https://pantip.com/topic/37624367,2020-10-16 12:37:25.907184
https://pantip.com/topic/37855018,2020-10-16 12:37:25.907184
https://pantip.com/topic/37651259,2020-10-16 12:37:25.907184
https://pantip.com/topic/37753118,2020-10-16 12:37:25.907184
https://pantip.com/topic/36838806,2020-10-16 12:37:25.907184
https://pantip.com/topic/36811091,2020-10-16 12:37:25.907184
https://pantip.com/topic/37025078,2020-10-16 12:37:25.907184
https://pantip.com/topic/36629358,2020-10-16 12:37:25.907184
https://pantip.com/topic/36519158,2020-10-16 12:37:25.907184
https://pantip.com/topic/36805529,2020-10-16 12:37:25.907184
https://pantip.com/topic/36569385,2020-10-16 12:37:25.907184
https://pantip.com/topic/36686292,2020-10-16 12:37:25.907184
https://pantip.com/topic/36808721,2020-10-16 12:37:25.907184
https://pantip.com/topic/36610110,2020-10-16 12:37:25.907184
https://pantip.com/topic/36308077,2020-10-16 12:37:25.907184
https://pantip.com/topic/35937572,2020-10-16 12:37:25.907184
https://pantip.com/topic/35967070,2020-10-16 12:37:25.907184
https://pantip.com/topic/35816549,2020-10-16 12:37:25.907184
https://pantip.com/topic/35569409,2020-10-16 12:37:25.907184
https://pantip.com/topic/35466746,2020-10-16 12:37:25.907184
https://pantip.com/topic/35539266,2020-10-16 12:37:25.907184
https://pantip.com/topic/35351562,2020-10-16 12:37:25.907184
https://pantip.com/topic/35014346,2020-10-16 12:37:25.907184
https://pantip.com/topic/35289557,2020-10-16 12:37:25.907184
https://pantip.com/topic/35251687,2020-10-16 12:37:25.907184
https://pantip.com/topic/35048942,2020-10-16 12:37:25.907184
https://pantip.com/topic/35051355,2020-10-16 12:37:25.907184
https://pantip.com/topic/34919854,2020-10-16 12:37:25.907184
https://pantip.com/topic/34994310,2020-10-16 12:37:25.907184
https://pantip.com/topic/34913724,2020-10-16 12:37:25.907184
https://pantip.com/topic/34570695,2020-10-16 12:37:25.907184
https://pantip.com/topic/35048829,2020-10-16 12:37:25.907184
https://pantip.com/topic/34652774,2020-10-16 12:37:25.907184
https://pantip.com/topic/34805302,2020-10-16 12:37:25.907184
https://pantip.com/topic/34566051,2020-10-16 12:37:25.907184
https://pantip.com/topic/34747749,2020-10-16 12:37:25.907184
https://pantip.com/topic/34691909,2020-10-16 12:37:25.907184
https://pantip.com/topic/34455836,2020-10-16 12:37:25.907184
https://pantip.com/topic/34600954,2020-10-16 12:37:25.907184
https://pantip.com/topic/34259519,2020-10-16 12:37:25.907184
https://pantip.com/topic/34423674,2020-10-16 12:37:25.907184
https://pantip.com/topic/34167853,2020-10-16 12:37:25.907184
https://pantip.com/topic/33753102,2020-10-16 12:37:25.907184
https://pantip.com/topic/34156619,2020-10-16 12:37:25.907184
https://pantip.com/topic/34218815,2020-10-16 12:37:25.907184
https://pantip.com/topic/33901448,2020-10-16 12:37:25.907184
https://pantip.com/topic/34124286,2020-10-16 12:37:25.907184
https://pantip.com/topic/33536773,2020-10-16 12:37:25.907184
https://pantip.com/topic/33974363,2020-10-16 12:37:25.907184
https://pantip.com/topic/34005019,2020-10-16 12:37:25.907184
https://pantip.com/topic/33953533,2020-10-16 12:37:25.907184
https://pantip.com/topic/34148017,2020-10-16 12:37:25.907184
https://pantip.com/topic/33810517,2020-10-16 12:37:25.907184
https://pantip.com/topic/33902014,2020-10-16 12:37:25.907184
https://pantip.com/topic/33766628,2020-10-16 12:37:25.907184
https://pantip.com/topic/33828740,2020-10-16 12:37:25.907184
https://pantip.com/topic/33760566,2020-10-16 12:37:25.907184
https://pantip.com/topic/33734116,2020-10-16 12:37:25.907184
https://pantip.com/topic/33568195,2020-10-16 12:37:25.907184
