URLs,Retrived date
https://pantip.com/topic/30813397,2020-10-16 12:37:25.907184
https://pantip.com/topic/30924325,2020-10-16 12:37:25.907184
https://pantip.com/topic/30715416,2020-10-16 12:37:25.907184
https://pantip.com/topic/30860643,2020-10-16 12:37:25.907184
https://pantip.com/topic/30554041,2020-10-16 12:37:25.907184
https://pantip.com/topic/30668557,2020-10-16 12:37:25.907184
https://pantip.com/topic/30677564,2020-10-16 12:37:25.907184
https://pantip.com/topic/30578068,2020-10-16 12:37:25.907184
https://pantip.com/topic/30653490,2020-10-16 12:37:25.907184
https://pantip.com/topic/30673163,2020-10-16 12:37:25.907184
https://pantip.com/topic/30565993,2020-10-16 12:37:25.907184
https://pantip.com/topic/30552268,2020-10-16 12:37:25.907184
https://pantip.com/topic/30553935,2020-10-16 12:37:25.907184
https://pantip.com/topic/30662510,2020-10-16 12:37:25.907184
https://pantip.com/topic/30546262,2020-10-16 12:37:25.907184
https://pantip.com/topic/30411355,2020-10-16 12:37:25.907184
https://pantip.com/topic/30658737,2020-10-16 12:37:25.907184
https://pantip.com/topic/30562701,2020-10-16 12:37:25.907184
https://pantip.com/topic/30554569,2020-10-16 12:37:25.907184
https://pantip.com/topic/30355696,2020-10-16 12:37:25.907184
https://pantip.com/topic/30248338,2020-10-16 12:37:25.907184
https://pantip.com/topic/30255458,2020-10-16 12:37:25.907184
https://pantip.com/topic/30306898,2020-10-16 12:37:25.907184
https://pantip.com/topic/30166841,2020-10-16 12:37:25.907184
https://pantip.com/topic/30321508,2020-10-16 12:37:25.907184
https://pantip.com/topic/30150150,2020-10-16 12:37:25.907184
https://pantip.com/topic/30108504,2020-10-16 12:37:25.907184
https://pantip.com/topic/30093801,2020-10-16 12:37:25.907184
https://pantip.com/topic/30105850,2020-10-16 12:37:25.907184
https://pantip.com/topic/30137894,2020-10-16 12:37:25.907184
https://pantip.com/topic/30125741,2020-10-16 12:37:25.907184
https://pantip.com/topic/30141485,2020-10-16 12:37:25.907184
https://pantip.com/topic/30083812,2020-10-16 12:37:25.907184
https://pantip.com/topic/30080544,2020-10-16 12:37:25.907184
https://pantip.com/topic/30051229,2020-10-16 12:37:25.907184
