URLs,Retrived date
https://pantip.com/topic/39868603,2020-10-16 12:37:25.907184
https://pantip.com/topic/39597709,2020-10-16 12:37:25.907184
https://pantip.com/topic/39747201,2020-10-16 12:37:25.907184
https://pantip.com/topic/39732615,2020-10-16 12:37:25.907184
https://pantip.com/topic/39005469,2020-10-16 12:37:25.907184
https://pantip.com/topic/39928742,2020-10-16 12:37:25.907184
https://pantip.com/topic/39578663,2020-10-16 12:37:25.907184
https://pantip.com/topic/38836146,2020-10-16 12:37:25.907184
https://pantip.com/topic/40190870,2020-10-16 12:37:25.907184
https://pantip.com/topic/39151811,2020-10-16 12:37:25.907184
https://pantip.com/topic/39975832,2020-10-16 12:37:25.907184
https://pantip.com/topic/39905450,2020-10-16 12:37:25.907184
https://pantip.com/topic/39874488,2020-10-16 12:37:25.907184
https://pantip.com/topic/40066634,2020-10-16 12:37:25.907184
https://pantip.com/topic/39673451,2020-10-16 12:37:25.907184
https://pantip.com/topic/39430829,2020-10-16 12:37:25.907184
https://pantip.com/topic/39414728,2020-10-16 12:37:25.907184
https://pantip.com/topic/39099897,2020-10-16 12:37:25.907184
https://pantip.com/topic/38412845,2020-10-16 12:37:25.907184
https://pantip.com/topic/39239769,2020-10-16 12:37:25.907184
https://pantip.com/topic/39503229,2020-10-16 12:37:25.907184
https://pantip.com/topic/39038785,2020-10-16 12:37:25.907184
https://pantip.com/topic/39689189,2020-10-16 12:37:25.907184
https://pantip.com/topic/39196885,2020-10-16 12:37:25.907184
https://pantip.com/topic/39979138,2020-10-16 12:37:25.907184
https://pantip.com/topic/39183141,2020-10-16 12:37:25.907184
https://pantip.com/topic/39630992,2020-10-16 12:37:25.907184
https://pantip.com/topic/39276934,2020-10-16 12:37:25.907184
https://pantip.com/topic/39123157,2020-10-16 12:37:25.907184
https://pantip.com/topic/38573978,2020-10-16 12:37:25.907184
https://pantip.com/topic/39400735,2020-10-16 12:37:25.907184
https://pantip.com/topic/39990528,2020-10-16 12:37:25.907184
https://pantip.com/topic/39216681,2020-10-16 12:37:25.907184
https://pantip.com/topic/39266341,2020-10-16 12:37:25.907184
https://pantip.com/topic/38967410,2020-10-16 12:37:25.907184
https://pantip.com/topic/38034985,2020-10-16 12:37:25.907184
https://pantip.com/topic/38942098,2020-10-16 12:37:25.907184
https://pantip.com/topic/40161508,2020-10-16 12:37:25.907184
https://pantip.com/topic/39543319,2020-10-16 12:37:25.907184
https://pantip.com/topic/39015262,2020-10-16 12:37:25.907184
https://pantip.com/topic/39980850,2020-10-16 12:37:25.907184
https://pantip.com/topic/39559017,2020-10-16 12:37:25.907184
https://pantip.com/topic/38805262,2020-10-16 12:37:25.907184
https://pantip.com/topic/39550678,2020-10-16 12:37:25.907184
https://pantip.com/topic/38009531,2020-10-16 12:37:25.907184
https://pantip.com/topic/38748659,2020-10-16 12:37:25.907184
https://pantip.com/topic/39764613,2020-10-16 12:37:25.907184
https://pantip.com/topic/39132158,2020-10-16 12:37:25.907184
https://pantip.com/topic/39304989,2020-10-16 12:37:25.907184
https://pantip.com/topic/40076173,2020-10-16 12:37:25.907184
https://pantip.com/topic/39437622,2020-10-16 12:37:25.907184
https://pantip.com/topic/39335919,2020-10-16 12:37:25.907184
https://pantip.com/topic/38812798,2020-10-16 12:37:25.907184
https://pantip.com/topic/38762208,2020-10-16 12:37:25.907184
https://pantip.com/topic/39118755,2020-10-16 12:37:25.907184
https://pantip.com/topic/38916054,2020-10-16 12:37:25.907184
https://pantip.com/topic/39941658,2020-10-16 12:37:25.907184
https://pantip.com/topic/38630508,2020-10-16 12:37:25.907184
https://pantip.com/topic/39973614,2020-10-16 12:37:25.907184
https://pantip.com/topic/39711976,2020-10-16 12:37:25.907184
https://pantip.com/topic/39284045,2020-10-16 12:37:25.907184
https://pantip.com/topic/38642086,2020-10-16 12:37:25.907184
https://pantip.com/topic/38936992,2020-10-16 12:37:25.907184
https://pantip.com/topic/39277164,2020-10-16 12:37:25.907184
https://pantip.com/topic/39888855,2020-10-16 12:37:25.907184
https://pantip.com/topic/39836026,2020-10-16 12:37:25.907184
https://pantip.com/topic/39046916,2020-10-16 12:37:25.907184
https://pantip.com/topic/38834045,2020-10-16 12:37:25.907184
https://pantip.com/topic/38403815,2020-10-16 12:37:25.907184
https://pantip.com/topic/38304954,2020-10-16 12:37:25.907184
https://pantip.com/topic/39023663,2020-10-16 12:37:25.907184
https://pantip.com/topic/37875714,2020-10-16 12:37:25.907184
https://pantip.com/topic/38384652,2020-10-16 12:37:25.907184
https://pantip.com/topic/38911626,2020-10-16 12:37:25.907184
https://pantip.com/topic/38443558,2020-10-16 12:37:25.907184
https://pantip.com/topic/39255311,2020-10-16 12:37:25.907184
https://pantip.com/topic/38482599,2020-10-16 12:37:25.907184
https://pantip.com/topic/38423973,2020-10-16 12:37:25.907184
https://pantip.com/topic/38797096,2020-10-16 12:37:25.907184
https://pantip.com/topic/38501953,2020-10-16 12:37:25.907184
https://pantip.com/topic/39026512,2020-10-16 12:37:25.907184
https://pantip.com/topic/39193985,2020-10-16 12:37:25.907184
https://pantip.com/topic/38253611,2020-10-16 12:37:25.907184
https://pantip.com/topic/38403236,2020-10-16 12:37:25.907184
https://pantip.com/topic/38312290,2020-10-16 12:37:25.907184
https://pantip.com/topic/38284481,2020-10-16 12:37:25.907184
https://pantip.com/topic/38436519,2020-10-16 12:37:25.907184
https://pantip.com/topic/38174281,2020-10-16 12:37:25.907184
https://pantip.com/topic/38210391,2020-10-16 12:37:25.907184
https://pantip.com/topic/38134334,2020-10-16 12:37:25.907184
https://pantip.com/topic/38561272,2020-10-16 12:37:25.907184
https://pantip.com/topic/38034607,2020-10-16 12:37:25.907184
https://pantip.com/topic/38151004,2020-10-16 12:37:25.907184
https://pantip.com/topic/38186055,2020-10-16 12:37:25.907184
https://pantip.com/topic/38646257,2020-10-16 12:37:25.907184
https://pantip.com/topic/38479026,2020-10-16 12:37:25.907184
https://pantip.com/topic/38463599,2020-10-16 12:37:25.907184
https://pantip.com/topic/38404206,2020-10-16 12:37:25.907184
https://pantip.com/topic/39015826,2020-10-16 12:37:25.907184
https://pantip.com/topic/38214213,2020-10-16 12:37:25.907184
https://pantip.com/topic/37482301,2020-10-16 12:37:25.907184
https://pantip.com/topic/37736196,2020-10-16 12:37:25.907184
https://pantip.com/topic/38127492,2020-10-16 12:37:25.907184
https://pantip.com/topic/38742493,2020-10-16 12:37:25.907184
https://pantip.com/topic/38441251,2020-10-16 12:37:25.907184
https://pantip.com/topic/38624232,2020-10-16 12:37:25.907184
https://pantip.com/topic/37923366,2020-10-16 12:37:25.907184
https://pantip.com/topic/38791751,2020-10-16 12:37:25.907184
https://pantip.com/topic/37647687,2020-10-16 12:37:25.907184
https://pantip.com/topic/38128721,2020-10-16 12:37:25.907184
https://pantip.com/topic/38238458,2020-10-16 12:37:25.907184
https://pantip.com/topic/37887289,2020-10-16 12:37:25.907184
https://pantip.com/topic/38266420,2020-10-16 12:37:25.907184
https://pantip.com/topic/38317447,2020-10-16 12:37:25.907184
https://pantip.com/topic/37860322,2020-10-16 12:37:25.907184
https://pantip.com/topic/38091490,2020-10-16 12:37:25.907184
https://pantip.com/topic/37941073,2020-10-16 12:37:25.907184
https://pantip.com/topic/37500460,2020-10-16 12:37:25.907184
https://pantip.com/topic/38059743,2020-10-16 12:37:25.907184
https://pantip.com/topic/37979986,2020-10-16 12:37:25.907184
https://pantip.com/topic/38071167,2020-10-16 12:37:25.907184
https://pantip.com/topic/37213067,2020-10-16 12:37:25.907184
https://pantip.com/topic/37935286,2020-10-16 12:37:25.907184
https://pantip.com/topic/37862524,2020-10-16 12:37:25.907184
https://pantip.com/topic/38574755,2020-10-16 12:37:25.907184
https://pantip.com/topic/37933589,2020-10-16 12:37:25.907184
https://pantip.com/topic/37820409,2020-10-16 12:37:25.907184
https://pantip.com/topic/37881935,2020-10-16 12:37:25.907184
https://pantip.com/topic/37637725,2020-10-16 12:37:25.907184
https://pantip.com/topic/38052646,2020-10-16 12:37:25.907184
https://pantip.com/topic/38019018,2020-10-16 12:37:25.907184
https://pantip.com/topic/37690299,2020-10-16 12:37:25.907184
https://pantip.com/topic/37920879,2020-10-16 12:37:25.907184
https://pantip.com/topic/37705388,2020-10-16 12:37:25.907184
https://pantip.com/topic/37705384,2020-10-16 12:37:25.907184
https://pantip.com/topic/37811070,2020-10-16 12:37:25.907184
https://pantip.com/topic/38167789,2020-10-16 12:37:25.907184
https://pantip.com/topic/37909721,2020-10-16 12:37:25.907184
https://pantip.com/topic/37806943,2020-10-16 12:37:25.907184
https://pantip.com/topic/37923185,2020-10-16 12:37:25.907184
https://pantip.com/topic/37287374,2020-10-16 12:37:25.907184
https://pantip.com/topic/37728007,2020-10-16 12:37:25.907184
https://pantip.com/topic/37866310,2020-10-16 12:37:25.907184
https://pantip.com/topic/37732484,2020-10-16 12:37:25.907184
https://pantip.com/topic/38041230,2020-10-16 12:37:25.907184
https://pantip.com/topic/38068436,2020-10-16 12:37:25.907184
https://pantip.com/topic/37582367,2020-10-16 12:37:25.907184
https://pantip.com/topic/37439170,2020-10-16 12:37:25.907184
https://pantip.com/topic/37878520,2020-10-16 12:37:25.907184
https://pantip.com/topic/37447288,2020-10-16 12:37:25.907184
https://pantip.com/topic/37264094,2020-10-16 12:37:25.907184
https://pantip.com/topic/37656156,2020-10-16 12:37:25.907184
https://pantip.com/topic/37655596,2020-10-16 12:37:25.907184
https://pantip.com/topic/37410807,2020-10-16 12:37:25.907184
https://pantip.com/topic/37038795,2020-10-16 12:37:25.907184
https://pantip.com/topic/37366012,2020-10-16 12:37:25.907184
https://pantip.com/topic/37212136,2020-10-16 12:37:25.907184
https://pantip.com/topic/37405124,2020-10-16 12:37:25.907184
https://pantip.com/topic/37156842,2020-10-16 12:37:25.907184
https://pantip.com/topic/37062916,2020-10-16 12:37:25.907184
